SKU,periodo_inicio,periodo_fin,tipo_ventana,beta
50079355,2025-09-01,2026-02-01,semestral,
50079355,2025-10-01,2026-03-01,semestral,0.0
50079876,2024-04-01,2024-04-01,mensual,
50079876,2026-01-01,2026-01-01,mensual,
50079876,2026-04-01,2026-04-01,mensual,
50079876,2024-02-01,2024-04-01,trimestral,
50079876,2025-11-01,2026-01-01,trimestral,
50079876,2026-02-01,2026-04-01,trimestral,
50079876,2023-11-01,2024-04-01,semestral,
50079876,2025-08-01,2026-01-01,semestral,
50079876,2025-11-01,2026-04-01,semestral,
50079916,2024-06-01,2024-06-01,mensual,
50079916,2024-09-01,2024-09-01,mensual,
50079916,2025-05-01,2025-05-01,mensual,
50079916,2025-07-01,2025-07-01,mensual,
50079916,2025-08-01,2025-08-01,mensual,
50079916,2025-10-01,2025-10-01,mensual,
50079916,2026-02-01,2026-02-01,mensual,
50079916,2024-04-01,2024-06-01,trimestral,
50079916,2024-07-01,2024-09-01,trimestral,
50079916,2025-03-01,2025-05-01,trimestral,
50079916,2025-05-01,2025-07-01,trimestral,-9.00028650593806
50079916,2025-06-01,2025-08-01,trimestral,-15.375945229912105
50079916,2025-08-01,2025-10-01,trimestral,
50079916,2025-12-01,2026-02-01,trimestral,
50079916,2024-01-01,2024-06-01,semestral,
50079916,2024-04-01,2024-09-01,semestral,
50079916,2024-12-01,2025-05-01,semestral,
50079916,2025-02-01,2025-07-01,semestral,-9.00028650593806
50079916,2025-03-01,2025-08-01,semestral,-11.712252394881014
50079916,2025-05-01,2025-10-01,semestral,-8.237747372308277
50079916,2025-09-01,2026-02-01,semestral,
50079917,2024-03-01,2024-03-01,mensual,
50079917,2024-06-01,2024-06-01,mensual,
50079917,2024-08-01,2024-08-01,mensual,
50079917,2025-01-01,2025-01-01,mensual,
50079917,2025-02-01,2025-02-01,mensual,
50079917,2025-04-01,2025-04-01,mensual,
50079917,2025-06-01,2025-06-01,mensual,
50079917,2026-03-01,2026-03-01,mensual,
50079917,2024-01-01,2024-03-01,trimestral,
50079917,2024-04-01,2024-06-01,trimestral,
50079917,2024-06-01,2024-08-01,trimestral,12.517675548183142
50079917,2024-11-01,2025-01-01,trimestral,
50079917,2024-12-01,2025-02-01,trimestral,
50079917,2025-02-01,2025-04-01,trimestral,-8.586143322822567
50079917,2025-04-01,2025-06-01,trimestral,
50079917,2026-01-01,2026-03-01,trimestral,
50079917,2023-10-01,2024-03-01,semestral,
50079917,2024-01-01,2024-06-01,semestral,
50079917,2024-03-01,2024-08-01,semestral,12.517675548183218
50079917,2024-08-01,2025-01-01,semestral,
50079917,2024-09-01,2025-02-01,semestral,
50079917,2024-11-01,2025-04-01,semestral,-4.298257002927045
50079917,2025-01-01,2025-06-01,semestral,-4.296960667902883
50079917,2025-10-01,2026-03-01,semestral,
50080136,2024-05-01,2024-05-01,mensual,
50080136,2024-08-01,2024-08-01,mensual,
50080136,2025-02-01,2025-02-01,mensual,
50080136,2025-11-01,2025-11-01,mensual,
50080136,2026-01-01,2026-01-01,mensual,
50080136,2026-03-01,2026-03-01,mensual,
50080136,2024-03-01,2024-05-01,trimestral,
50080136,2024-06-01,2024-08-01,trimestral,
50080136,2024-12-01,2025-02-01,trimestral,
50080136,2025-09-01,2025-11-01,trimestral,
50080136,2025-11-01,2026-01-01,trimestral,
50080136,2026-01-01,2026-03-01,trimestral,
50080136,2023-12-01,2024-05-01,semestral,
50080136,2024-03-01,2024-08-01,semestral,
50080136,2024-09-01,2025-02-01,semestral,
50080136,2025-06-01,2025-11-01,semestral,
50080136,2025-08-01,2026-01-01,semestral,
50080136,2025-10-01,2026-03-01,semestral,
50080321,2024-03-01,2024-03-01,mensual,
50080321,2024-04-01,2024-04-01,mensual,
50080321,2024-05-01,2024-05-01,mensual,
50080321,2024-08-01,2024-08-01,mensual,
50080321,2025-07-01,2025-07-01,mensual,
50080321,2024-01-01,2024-03-01,trimestral,
50080321,2024-02-01,2024-04-01,trimestral,0.0
50080321,2024-03-01,2024-05-01,trimestral,0.0
50080321,2024-06-01,2024-08-01,trimestral,
50080321,2025-05-01,2025-07-01,trimestral,
50080321,2023-10-01,2024-03-01,semestral,
50080321,2023-11-01,2024-04-01,semestral,0.0
50080321,2023-12-01,2024-05-01,semestral,0.0
50080321,2024-03-01,2024-08-01,semestral,0.0
50080321,2025-02-01,2025-07-01,semestral,
50080322,2024-04-01,2024-04-01,mensual,
50080322,2024-08-01,2024-08-01,mensual,
50080322,2024-11-01,2024-11-01,mensual,
50080322,2025-06-01,2025-06-01,mensual,
50080322,2025-11-01,2025-11-01,mensual,
50080322,2024-02-01,2024-04-01,trimestral,
50080322,2024-06-01,2024-08-01,trimestral,
50080322,2024-09-01,2024-11-01,trimestral,
50080322,2025-04-01,2025-06-01,trimestral,
50080322,2025-09-01,2025-11-01,trimestral,
50080322,2023-11-01,2024-04-01,semestral,
50080322,2024-03-01,2024-08-01,semestral,-4.265024281798712
50080322,2024-06-01,2024-11-01,semestral,-4.265024281798712
50080322,2025-01-01,2025-06-01,semestral,
50080322,2025-06-01,2025-11-01,semestral,
50080371,2024-05-01,2024-05-01,mensual,
50080371,2024-08-01,2024-08-01,mensual,
50080371,2024-03-01,2024-05-01,trimestral,
50080371,2024-06-01,2024-08-01,trimestral,
50080371,2023-12-01,2024-05-01,semestral,
50080371,2024-03-01,2024-08-01,semestral,
50080666,2024-08-01,2024-08-01,mensual,
50080666,2026-02-01,2026-02-01,mensual,
50080666,2024-06-01,2024-08-01,trimestral,
50080666,2025-12-01,2026-02-01,trimestral,
50080666,2024-03-01,2024-08-01,semestral,
50080666,2025-09-01,2026-02-01,semestral,
50080670,2024-02-01,2024-02-01,mensual,
50080670,2024-08-01,2024-08-01,mensual,
50080670,2025-12-01,2025-12-01,mensual,
50080670,2023-12-01,2024-02-01,trimestral,
50080670,2024-06-01,2024-08-01,trimestral,
50080670,2025-10-01,2025-12-01,trimestral,
50080670,2023-09-01,2024-02-01,semestral,
50080670,2024-03-01,2024-08-01,semestral,
50080670,2025-07-01,2025-12-01,semestral,
50081582,2024-01-01,2024-01-01,mensual,
50081582,2024-05-01,2024-05-01,mensual,
50081582,2024-10-01,2024-10-01,mensual,
50081582,2025-04-01,2025-04-01,mensual,
50081582,2026-01-01,2026-01-01,mensual,
50081582,2026-02-01,2026-02-01,mensual,
50081582,2023-11-01,2024-01-01,trimestral,
50081582,2024-03-01,2024-05-01,trimestral,
50081582,2024-08-01,2024-10-01,trimestral,
50081582,2025-02-01,2025-04-01,trimestral,
50081582,2025-11-01,2026-01-01,trimestral,
50081582,2025-12-01,2026-02-01,trimestral,
50081582,2023-08-01,2024-01-01,semestral,
50081582,2023-12-01,2024-05-01,semestral,
50081582,2024-05-01,2024-10-01,semestral,0.0
50081582,2024-11-01,2025-04-01,semestral,
50081582,2025-08-01,2026-01-01,semestral,
50081582,2025-09-01,2026-02-01,semestral,
50081594,2024-01-01,2024-01-01,mensual,
50081594,2025-01-01,2025-01-01,mensual,
50081594,2025-04-01,2025-04-01,mensual,
50081594,2025-11-01,2025-11-01,mensual,
50081594,2023-11-01,2024-01-01,trimestral,
50081594,2024-11-01,2025-01-01,trimestral,
50081594,2025-02-01,2025-04-01,trimestral,
50081594,2025-09-01,2025-11-01,trimestral,
50081594,2023-08-01,2024-01-01,semestral,
50081594,2024-08-01,2025-01-01,semestral,
50081594,2024-11-01,2025-04-01,semestral,0.0
50081594,2025-06-01,2025-11-01,semestral,
50081595,2024-02-01,2024-02-01,mensual,
50081595,2024-12-01,2024-12-01,mensual,
50081595,2025-01-01,2025-01-01,mensual,
50081595,2025-04-01,2025-04-01,mensual,
50081595,2025-08-01,2025-08-01,mensual,
50081595,2025-10-01,2025-10-01,mensual,
50081595,2025-11-01,2025-11-01,mensual,
50081595,2026-01-01,2026-01-01,mensual,
50081595,2023-12-01,2024-02-01,trimestral,
50081595,2024-10-01,2024-12-01,trimestral,
50081595,2024-11-01,2025-01-01,trimestral,
50081595,2025-02-01,2025-04-01,trimestral,
50081595,2025-06-01,2025-08-01,trimestral,
50081595,2025-08-01,2025-10-01,trimestral,
50081595,2025-09-01,2025-11-01,trimestral,
50081595,2025-11-01,2026-01-01,trimestral,
50081595,2023-09-01,2024-02-01,semestral,
50081595,2024-07-01,2024-12-01,semestral,
50081595,2024-08-01,2025-01-01,semestral,
50081595,2024-11-01,2025-04-01,semestral,
50081595,2025-03-01,2025-08-01,semestral,
50081595,2025-05-01,2025-10-01,semestral,
50081595,2025-06-01,2025-11-01,semestral,
50081595,2025-08-01,2026-01-01,semestral,
50081599,2024-09-01,2024-09-01,mensual,
50081599,2025-08-01,2025-08-01,mensual,
50081599,2026-02-01,2026-02-01,mensual,
50081599,2026-03-01,2026-03-01,mensual,
50081599,2024-07-01,2024-09-01,trimestral,
50081599,2025-06-01,2025-08-01,trimestral,
50081599,2025-12-01,2026-02-01,trimestral,
50081599,2026-01-01,2026-03-01,trimestral,0.0
50081599,2024-04-01,2024-09-01,semestral,
50081599,2025-03-01,2025-08-01,semestral,
50081599,2025-09-01,2026-02-01,semestral,
50081599,2025-10-01,2026-03-01,semestral,0.0
50081898,2025-09-01,2025-09-01,mensual,
50081898,2025-07-01,2025-09-01,trimestral,
50081898,2025-04-01,2025-09-01,semestral,
50081900,2025-05-01,2025-05-01,mensual,
50081900,2025-03-01,2025-05-01,trimestral,
50081900,2024-12-01,2025-05-01,semestral,
50081910,2025-05-01,2025-05-01,mensual,
50081910,2025-03-01,2025-05-01,trimestral,
50081910,2024-12-01,2025-05-01,semestral,
50081913,2024-01-01,2024-01-01,mensual,
50081913,2024-02-01,2024-02-01,mensual,
50081913,2024-12-01,2024-12-01,mensual,
50081913,2025-02-01,2025-02-01,mensual,
50081913,2025-04-01,2025-04-01,mensual,
50081913,2025-09-01,2025-09-01,mensual,
50081913,2025-11-01,2025-11-01,mensual,
50081913,2026-01-01,2026-01-01,mensual,
50081913,2026-03-01,2026-03-01,mensual,
50081913,2023-11-01,2024-01-01,trimestral,
50081913,2023-12-01,2024-02-01,trimestral,0.0
50081913,2024-10-01,2024-12-01,trimestral,
50081913,2024-12-01,2025-02-01,trimestral,-3.8181900083938056
50081913,2025-02-01,2025-04-01,trimestral,-3.818190008393805
50081913,2025-07-01,2025-09-01,trimestral,
50081913,2025-09-01,2025-11-01,trimestral,-3.886458469920728
50081913,2025-11-01,2026-01-01,trimestral,
50081913,2026-01-01,2026-03-01,trimestral,0.0
50081913,2023-08-01,2024-01-01,semestral,
50081913,2023-09-01,2024-02-01,semestral,0.0
50081913,2024-07-01,2024-12-01,semestral,
50081913,2024-09-01,2025-02-01,semestral,-3.8181900083938056
50081913,2024-11-01,2025-04-01,semestral,-3.818190008393816
50081913,2025-04-01,2025-09-01,semestral,
50081913,2025-06-01,2025-11-01,semestral,-3.886458469920728
50081913,2025-08-01,2026-01-01,semestral,-1.9427993573213613
50081913,2025-10-01,2026-03-01,semestral,-1.9427993573213642
50082060,2025-07-01,2025-07-01,mensual,
50082060,2025-08-01,2025-08-01,mensual,
50082060,2025-09-01,2025-09-01,mensual,
50082060,2025-10-01,2025-10-01,mensual,
50082060,2025-12-01,2025-12-01,mensual,
50082060,2026-01-01,2026-01-01,mensual,
50082060,2025-05-01,2025-07-01,trimestral,
50082060,2025-06-01,2025-08-01,trimestral,5.867121553278284
50082060,2025-07-01,2025-09-01,trimestral,2.9335607766391374
50082060,2025-08-01,2025-10-01,trimestral,
50082060,2025-10-01,2025-12-01,trimestral,
50082060,2025-11-01,2026-01-01,trimestral,
50082060,2025-02-01,2025-07-01,semestral,
50082060,2025-03-01,2025-08-01,semestral,5.867121553278284
50082060,2025-04-01,2025-09-01,semestral,2.9335607766391374
50082060,2025-05-01,2025-10-01,semestral,1.955707184426105
50082060,2025-07-01,2025-12-01,semestral,1.4667803883195751
50082060,2025-08-01,2026-01-01,semestral,
50082210,2024-04-01,2024-04-01,mensual,
50082210,2024-08-01,2024-08-01,mensual,
50082210,2024-10-01,2024-10-01,mensual,
50082210,2025-02-01,2025-02-01,mensual,
50082210,2025-04-01,2025-04-01,mensual,
50082210,2025-05-01,2025-05-01,mensual,
50082210,2026-01-01,2026-01-01,mensual,
50082210,2024-02-01,2024-04-01,trimestral,
50082210,2024-06-01,2024-08-01,trimestral,
50082210,2024-08-01,2024-10-01,trimestral,6.578813478960568
50082210,2024-12-01,2025-02-01,trimestral,
50082210,2025-02-01,2025-04-01,trimestral,3.034521207913323
50082210,2025-03-01,2025-05-01,trimestral,-13.513407333964675
50082210,2025-11-01,2026-01-01,trimestral,
50082210,2023-11-01,2024-04-01,semestral,
50082210,2024-03-01,2024-08-01,semestral,
50082210,2024-05-01,2024-10-01,semestral,6.578813478960568
50082210,2024-09-01,2025-02-01,semestral,6.578813478960565
50082210,2024-11-01,2025-04-01,semestral,3.034521207913323
50082210,2024-12-01,2025-05-01,semestral,0.9227975260010074
50082210,2025-08-01,2026-01-01,semestral,
50082212,2024-01-01,2024-01-01,mensual,
50082212,2024-02-01,2024-02-01,mensual,
50082212,2024-04-01,2024-04-01,mensual,
50082212,2024-05-01,2024-05-01,mensual,
50082212,2024-07-01,2024-07-01,mensual,
50082212,2024-09-01,2024-09-01,mensual,
50082212,2024-11-01,2024-11-01,mensual,
50082212,2024-12-01,2024-12-01,mensual,
50082212,2025-02-01,2025-02-01,mensual,
50082212,2025-03-01,2025-03-01,mensual,
50082212,2025-05-01,2025-05-01,mensual,
50082212,2025-07-01,2025-07-01,mensual,
50082212,2025-10-01,2025-10-01,mensual,
50082212,2025-12-01,2025-12-01,mensual,
50082212,2026-01-01,2026-01-01,mensual,
50082212,2026-02-01,2026-02-01,mensual,
50082212,2026-03-01,2026-03-01,mensual,
50082212,2023-11-01,2024-01-01,trimestral,
50082212,2023-12-01,2024-02-01,trimestral,33.94602381181651
50082212,2024-02-01,2024-04-01,trimestral,2.394774487328994e-15
50082212,2024-03-01,2024-05-01,trimestral,
50082212,2024-05-01,2024-07-01,trimestral,
50082212,2024-07-01,2024-09-01,trimestral,
50082212,2024-09-01,2024-11-01,trimestral,
50082212,2024-10-01,2024-12-01,trimestral,
50082212,2024-12-01,2025-02-01,trimestral,5.632591078306635
50082212,2025-01-01,2025-03-01,trimestral,-13.513407333964675
50082212,2025-03-01,2025-05-01,trimestral,
50082212,2025-05-01,2025-07-01,trimestral,
50082212,2025-08-01,2025-10-01,trimestral,
50082212,2025-10-01,2025-12-01,trimestral,24.93763234833672
50082212,2025-11-01,2026-01-01,trimestral,0.0
50082212,2025-12-01,2026-02-01,trimestral,0.0
50082212,2026-01-01,2026-03-01,trimestral,0.0
50082212,2023-08-01,2024-01-01,semestral,
50082212,2023-09-01,2024-02-01,semestral,33.94602381181651
50082212,2023-11-01,2024-04-01,semestral,6.715974140060852
50082212,2023-12-01,2024-05-01,semestral,-5.02215082796522
50082212,2024-02-01,2024-07-01,semestral,-9.008938222643245
50082212,2024-04-01,2024-09-01,semestral,
50082212,2024-06-01,2024-11-01,semestral,
50082212,2024-07-01,2024-12-01,semestral,
50082212,2024-09-01,2025-02-01,semestral,5.632591078306625
50082212,2024-10-01,2025-03-01,semestral,1.4409768156654676
50082212,2024-12-01,2025-05-01,semestral,0.17475927239310446
50082212,2025-02-01,2025-07-01,semestral,-13.513407333964773
50082212,2025-05-01,2025-10-01,semestral,-35.900899865514134
50082212,2025-07-01,2025-12-01,semestral,1.7489450299153688
50082212,2025-08-01,2026-01-01,semestral,2.2542619310961576
50082212,2025-09-01,2026-02-01,semestral,-0.9269496256008161
50082212,2025-10-01,2026-03-01,semestral,1.3616032676326209
50082214,2024-01-01,2024-01-01,mensual,
50082214,2024-02-01,2024-02-01,mensual,
50082214,2024-03-01,2024-03-01,mensual,
50082214,2024-08-01,2024-08-01,mensual,
50082214,2024-10-01,2024-10-01,mensual,
50082214,2024-12-01,2024-12-01,mensual,
50082214,2025-01-01,2025-01-01,mensual,
50082214,2025-03-01,2025-03-01,mensual,
50082214,2025-05-01,2025-05-01,mensual,
50082214,2025-06-01,2025-06-01,mensual,
50082214,2025-08-01,2025-08-01,mensual,
50082214,2025-10-01,2025-10-01,mensual,
50082214,2026-01-01,2026-01-01,mensual,
50082214,2026-04-01,2026-04-01,mensual,
50082214,2023-11-01,2024-01-01,trimestral,
50082214,2023-12-01,2024-02-01,trimestral,-10.743550196289982
50082214,2024-01-01,2024-03-01,trimestral,-7.440078529263538
50082214,2024-06-01,2024-08-01,trimestral,
50082214,2024-08-01,2024-10-01,trimestral,
50082214,2024-10-01,2024-12-01,trimestral,0.0
50082214,2024-11-01,2025-01-01,trimestral,
50082214,2025-01-01,2025-03-01,trimestral,0.0
50082214,2025-03-01,2025-05-01,trimestral,
50082214,2025-04-01,2025-06-01,trimestral,
50082214,2025-06-01,2025-08-01,trimestral,0.0
50082214,2025-08-01,2025-10-01,trimestral,0.0
50082214,2025-11-01,2026-01-01,trimestral,
50082214,2026-02-01,2026-04-01,trimestral,
50082214,2023-08-01,2024-01-01,semestral,
50082214,2023-09-01,2024-02-01,semestral,-10.743550196289982
50082214,2023-10-01,2024-03-01,semestral,-7.440078529263538
50082214,2024-03-01,2024-08-01,semestral,
50082214,2024-05-01,2024-10-01,semestral,
50082214,2024-07-01,2024-12-01,semestral,3.289406739480319
50082214,2024-08-01,2025-01-01,semestral,3.289406739480316
50082214,2024-10-01,2025-03-01,semestral,0.0
50082214,2024-12-01,2025-05-01,semestral,0.0
50082214,2025-01-01,2025-06-01,semestral,0.0
50082214,2025-03-01,2025-08-01,semestral,0.0
50082214,2025-05-01,2025-10-01,semestral,0.0
50082214,2025-08-01,2026-01-01,semestral,0.0
50082214,2025-11-01,2026-04-01,semestral,15.374030456733513
50082216,2024-06-01,2024-06-01,mensual,
50082216,2024-07-01,2024-07-01,mensual,
50082216,2024-08-01,2024-08-01,mensual,
50082216,2025-02-01,2025-02-01,mensual,
50082216,2025-06-01,2025-06-01,mensual,
50082216,2026-01-01,2026-01-01,mensual,
50082216,2026-03-01,2026-03-01,mensual,
50082216,2024-04-01,2024-06-01,trimestral,
50082216,2024-05-01,2024-07-01,trimestral,0.0
50082216,2024-06-01,2024-08-01,trimestral,0.0
50082216,2024-12-01,2025-02-01,trimestral,
50082216,2025-04-01,2025-06-01,trimestral,
50082216,2025-11-01,2026-01-01,trimestral,
50082216,2026-01-01,2026-03-01,trimestral,
50082216,2024-01-01,2024-06-01,semestral,
50082216,2024-02-01,2024-07-01,semestral,0.0
50082216,2024-03-01,2024-08-01,semestral,0.0
50082216,2024-09-01,2025-02-01,semestral,
50082216,2025-01-01,2025-06-01,semestral,0.0
50082216,2025-08-01,2026-01-01,semestral,
50082216,2025-10-01,2026-03-01,semestral,
50082218,2024-02-01,2024-02-01,mensual,
50082218,2024-04-01,2024-04-01,mensual,
50082218,2024-05-01,2024-05-01,mensual,
50082218,2024-10-01,2024-10-01,mensual,
50082218,2025-04-01,2025-04-01,mensual,
50082218,2025-07-01,2025-07-01,mensual,
50082218,2025-12-01,2025-12-01,mensual,
50082218,2026-02-01,2026-02-01,mensual,
50082218,2023-12-01,2024-02-01,trimestral,
50082218,2024-02-01,2024-04-01,trimestral,
50082218,2024-03-01,2024-05-01,trimestral,
50082218,2024-08-01,2024-10-01,trimestral,
50082218,2025-02-01,2025-04-01,trimestral,
50082218,2025-05-01,2025-07-01,trimestral,
50082218,2025-10-01,2025-12-01,trimestral,
50082218,2025-12-01,2026-02-01,trimestral,-79.66446710033183
50082218,2023-09-01,2024-02-01,semestral,
50082218,2023-11-01,2024-04-01,semestral,
50082218,2023-12-01,2024-05-01,semestral,
50082218,2024-05-01,2024-10-01,semestral,0.0
50082218,2024-11-01,2025-04-01,semestral,
50082218,2025-02-01,2025-07-01,semestral,0.0
50082218,2025-07-01,2025-12-01,semestral,0.0
50082218,2025-09-01,2026-02-01,semestral,-79.66446710033183
50082220,2024-02-01,2024-02-01,mensual,
50082220,2024-03-01,2024-03-01,mensual,
50082220,2024-04-01,2024-04-01,mensual,
50082220,2024-06-01,2024-06-01,mensual,
50082220,2024-09-01,2024-09-01,mensual,
50082220,2024-11-01,2024-11-01,mensual,
50082220,2024-12-01,2024-12-01,mensual,
50082220,2025-03-01,2025-03-01,mensual,
50082220,2025-05-01,2025-05-01,mensual,
50082220,2025-10-01,2025-10-01,mensual,
50082220,2025-12-01,2025-12-01,mensual,
50082220,2026-01-01,2026-01-01,mensual,
50082220,2023-12-01,2024-02-01,trimestral,
50082220,2024-01-01,2024-03-01,trimestral,-27.026814667930296
50082220,2024-02-01,2024-04-01,trimestral,0.2308889232005733
50082220,2024-04-01,2024-06-01,trimestral,
50082220,2024-07-01,2024-09-01,trimestral,
50082220,2024-09-01,2024-11-01,trimestral,-3.5005392471388303e-15
50082220,2024-10-01,2024-12-01,trimestral,-22.908180564490028
50082220,2025-01-01,2025-03-01,trimestral,
50082220,2025-03-01,2025-05-01,trimestral,5.674097209266577
50082220,2025-08-01,2025-10-01,trimestral,
50082220,2025-10-01,2025-12-01,trimestral,-3.3660725011266375
50082220,2025-11-01,2026-01-01,trimestral,-54.75570246760877
50082220,2023-09-01,2024-02-01,semestral,
50082220,2023-10-01,2024-03-01,semestral,-27.026814667930296
50082220,2023-11-01,2024-04-01,semestral,0.2308889232005733
50082220,2024-01-01,2024-06-01,semestral,2.568468022527258
50082220,2024-04-01,2024-09-01,semestral,15.374030456733378
50082220,2024-06-01,2024-11-01,semestral,15.463917610406497
50082220,2024-07-01,2024-12-01,semestral,-0.06757231767634822
50082220,2024-10-01,2025-03-01,semestral,1.1882037734243676
50082220,2024-12-01,2025-05-01,semestral,3.32223065531761
50082220,2025-05-01,2025-10-01,semestral,-1.1453849915736268e-15
50082220,2025-07-01,2025-12-01,semestral,-3.3660725011266375
50082220,2025-08-01,2026-01-01,semestral,-0.6958127158796268
50082222,2024-02-01,2024-02-01,mensual,
50082222,2024-06-01,2024-06-01,mensual,
50082222,2024-07-01,2024-07-01,mensual,
50082222,2024-09-01,2024-09-01,mensual,
50082222,2024-11-01,2024-11-01,mensual,
50082222,2024-12-01,2024-12-01,mensual,
50082222,2025-01-01,2025-01-01,mensual,
50082222,2025-02-01,2025-02-01,mensual,
50082222,2025-04-01,2025-04-01,mensual,
50082222,2025-06-01,2025-06-01,mensual,
50082222,2025-08-01,2025-08-01,mensual,
50082222,2025-09-01,2025-09-01,mensual,
50082222,2026-03-01,2026-03-01,mensual,
50082222,2026-04-01,2026-04-01,mensual,
50082222,2023-12-01,2024-02-01,trimestral,
50082222,2024-04-01,2024-06-01,trimestral,
50082222,2024-05-01,2024-07-01,trimestral,
50082222,2024-07-01,2024-09-01,trimestral,0.0
50082222,2024-09-01,2024-11-01,trimestral,6.578813478960705
50082222,2024-10-01,2024-12-01,trimestral,6.5788134789605435
50082222,2024-11-01,2025-01-01,trimestral,6.578813478960533
50082222,2024-12-01,2025-02-01,trimestral,12.820099947341205
50082222,2025-02-01,2025-04-01,trimestral,-2.127979868150659
50082222,2025-04-01,2025-06-01,trimestral,-86.71835364692721
50082222,2025-06-01,2025-08-01,trimestral,-72.10215814282003
50082222,2025-07-01,2025-09-01,trimestral,
50082222,2026-01-01,2026-03-01,trimestral,
50082222,2026-02-01,2026-04-01,trimestral,-1.6641695608484882e-15
50082222,2023-09-01,2024-02-01,semestral,
50082222,2024-01-01,2024-06-01,semestral,0.0
50082222,2024-02-01,2024-07-01,semestral,0.0
50082222,2024-04-01,2024-09-01,semestral,0.0
50082222,2024-06-01,2024-11-01,semestral,2.1929378263201866
50082222,2024-07-01,2024-12-01,semestral,3.289406739480318
50082222,2024-08-01,2025-01-01,semestral,6.578813478960661
50082222,2024-09-01,2025-02-01,semestral,7.416020390924979
50082222,2024-11-01,2025-04-01,semestral,-0.38952327389404473
50082222,2025-01-01,2025-06-01,semestral,2.351616433586955
50082222,2025-03-01,2025-08-01,semestral,-81.65329280935491
50082222,2025-04-01,2025-09-01,semestral,-86.73876938600633
50082222,2025-10-01,2026-03-01,semestral,
50082222,2025-11-01,2026-04-01,semestral,-1.6641695608484882e-15
50082223,2024-04-01,2024-04-01,mensual,
50082223,2024-02-01,2024-04-01,trimestral,
50082223,2023-11-01,2024-04-01,semestral,
50082227,2024-01-01,2024-01-01,mensual,
50082227,2024-03-01,2024-03-01,mensual,
50082227,2024-05-01,2024-05-01,mensual,
50082227,2024-06-01,2024-06-01,mensual,
50082227,2024-07-01,2024-07-01,mensual,
50082227,2024-09-01,2024-09-01,mensual,
50082227,2024-10-01,2024-10-01,mensual,
50082227,2024-11-01,2024-11-01,mensual,
50082227,2024-12-01,2024-12-01,mensual,
50082227,2025-01-01,2025-01-01,mensual,
50082227,2025-02-01,2025-02-01,mensual,
50082227,2025-03-01,2025-03-01,mensual,
50082227,2025-04-01,2025-04-01,mensual,
50082227,2025-05-01,2025-05-01,mensual,
50082227,2025-08-01,2025-08-01,mensual,
50082227,2025-09-01,2025-09-01,mensual,
50082227,2025-10-01,2025-10-01,mensual,
50082227,2025-11-01,2025-11-01,mensual,
50082227,2026-04-01,2026-04-01,mensual,
50082227,2023-11-01,2024-01-01,trimestral,
50082227,2024-01-01,2024-03-01,trimestral,105.62353095475198
50082227,2024-03-01,2024-05-01,trimestral,-3.8483591844308536
50082227,2024-04-01,2024-06-01,trimestral,
50082227,2024-05-01,2024-07-01,trimestral,-3.2894067394802575
50082227,2024-07-01,2024-09-01,trimestral,
50082227,2024-08-01,2024-10-01,trimestral,17.319433605045727
50082227,2024-09-01,2024-11-01,trimestral,4.18018741619617
50082227,2024-10-01,2024-12-01,trimestral,-49.87878662843143
50082227,2024-11-01,2025-01-01,trimestral,-165.63154018847425
50082227,2024-12-01,2025-02-01,trimestral,9.973308868374055
50082227,2025-01-01,2025-03-01,trimestral,-2.4278812369684733e-16
50082227,2025-02-01,2025-04-01,trimestral,2.6170595080781913
50082227,2025-03-01,2025-05-01,trimestral,
50082227,2025-06-01,2025-08-01,trimestral,
50082227,2025-07-01,2025-09-01,trimestral,-54.75570246761556
50082227,2025-08-01,2025-10-01,trimestral,-54.75570246761254
50082227,2025-09-01,2025-11-01,trimestral,
50082227,2026-02-01,2026-04-01,trimestral,
50082227,2023-08-01,2024-01-01,semestral,
50082227,2023-10-01,2024-03-01,semestral,105.62353095475198
50082227,2023-12-01,2024-05-01,semestral,-1.7866066028854728
50082227,2024-01-01,2024-06-01,semestral,-5.049454583160265
50082227,2024-02-01,2024-07-01,semestral,-5.213586331695702
50082227,2024-04-01,2024-09-01,semestral,8.163070248052213e-14
50082227,2024-05-01,2024-10-01,semestral,1.9452848461427164
50082227,2024-06-01,2024-11-01,semestral,-0.8515089338894153
50082227,2024-07-01,2024-12-01,semestral,7.331048621384029
50082227,2024-08-01,2025-01-01,semestral,7.865327285492495
50082227,2024-09-01,2025-02-01,semestral,7.823545885938229
50082227,2024-10-01,2025-03-01,semestral,-1.604146630094076
50082227,2024-11-01,2025-04-01,semestral,1.9426728623622256
50082227,2024-12-01,2025-05-01,semestral,-1.2575012920364348
50082227,2025-03-01,2025-08-01,semestral,-17.978205780305327
50082227,2025-04-01,2025-09-01,semestral,-23.525131023135646
50082227,2025-05-01,2025-10-01,semestral,-52.217339375442116
50082227,2025-06-01,2025-11-01,semestral,-54.75570246760601
50082227,2025-11-01,2026-04-01,semestral,0.0
50082228,2024-02-01,2024-02-01,mensual,
50082228,2024-04-01,2024-04-01,mensual,
50082228,2024-05-01,2024-05-01,mensual,
50082228,2024-07-01,2024-07-01,mensual,
50082228,2024-08-01,2024-08-01,mensual,
50082228,2024-09-01,2024-09-01,mensual,
50082228,2024-10-01,2024-10-01,mensual,
50082228,2025-08-01,2025-08-01,mensual,
50082228,2025-10-01,2025-10-01,mensual,
