prod_nbr,fecha,mes,unidades_vendidas,precio_promedio,descuento_promedio,indicador_promocion,venta_neta,prod_nm,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,marca_fabricante,tipo_marca,estimated_unit_price,promociones_detectadas
50116756,2024-02-01,2024-02,1,30.98,0.0,0,30.98,FOLDER DISENO SUNSHINE STUK,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116756,2024-08-01,2024-08,1,20.66,3.0,1,20.66,FOLDER DISENO SUNSHINE STUK,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,1.0
50116757,2024-01-01,2024-01,4,30.21,0.0,0,120.84,FOLDER DISENO FLORES DAISY STU,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,,
50116757,2024-02-01,2024-02,1,30.98,0.0,0,30.98,FOLDER DISENO FLORES DAISY STU,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,,
50116759,2024-03-01,2024-03,1,106.48,0.0,0,106.48,CUADERNO FRAN ESP FLORES DAISY,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,,
50116761,2024-01-01,2024-01,1,25.78,0.0,0,25.78,PORTADOCUMENTOS PLASTICO STUK,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,25.78,
50116761,2024-02-01,2024-02,1,25.78,0.0,0,25.78,PORTADOCUMENTOS PLASTICO STUK,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,25.78,
50116761,2024-03-01,2024-03,2,25.775,0.0,0,51.55,PORTADOCUMENTOS PLASTICO STUK,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,25.78,
50116761,2024-07-01,2024-07,1,12.89,0.0,0,12.89,PORTADOCUMENTOS PLASTICO STUK,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,25.78,
50116763,2024-03-01,2024-03,6,62.95666666666667,0.0,0,377.74,LIBRETA EJECUTIVA ROSA DOTS,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,86.12,
50116763,2024-04-01,2024-04,5,77.5,0.0,0,387.5,LIBRETA EJECUTIVA ROSA DOTS,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,86.12,
50116763,2024-05-01,2024-05,1,77.5,0.0,0,77.5,LIBRETA EJECUTIVA ROSA DOTS,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,86.12,
50116763,2024-08-01,2024-08,3,69.75,0.15,1,209.25,LIBRETA EJECUTIVA ROSA DOTS,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,86.12,1.0
50116763,2024-09-01,2024-09,2,77.5,0.0,0,155.0,LIBRETA EJECUTIVA ROSA DOTS,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,86.12,
50116763,2024-11-01,2024-11,1,77.5,0.0,0,77.5,LIBRETA EJECUTIVA ROSA DOTS,10,ARTICULOS ESCOLARES,1012,LIBRETAS EJECUTIVAS,101201,LIBRETAS FORMA FRANCESA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Externa,86.12,
50116768,2024-02-01,2024-02,2,138.17,0.0,0,276.34,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2024-04-01,2024-04,1,138.17,0.0,0,138.17,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2024-05-01,2024-05,2,138.17,0.0,0,276.34,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2024-07-01,2024-07,5,145.69,0.0,1,728.45,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,1.0
50116768,2024-08-01,2024-08,3,140.83333333333334,5.575,1,422.5,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,2.0
50116768,2024-09-01,2024-09,3,145.69,0.0,0,437.07,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2024-10-01,2024-10,3,145.69,0.0,0,437.07,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2024-11-01,2024-11,1,145.69,0.0,0,145.69,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2024-12-01,2024-12,2,145.69,0.0,0,291.38,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2025-03-01,2025-03,1,145.69,0.0,0,145.69,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2025-05-01,2025-05,1,145.69,0.0,0,145.69,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2025-07-01,2025-07,1,145.69,0.0,0,145.69,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2025-08-01,2025-08,2,154.31,0.0,0,308.62,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2025-09-01,2025-09,1,162.93,0.0,0,162.93,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2025-10-01,2025-10,2,162.93,0.0,0,325.86,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116768,2026-01-01,2026-01,4,162.93,0.0,0,651.72,PIZARRON STUK PLANEADOR SEMAN.,11,ARTE Y DISENO,1101,PIZARRONES Y ACCESORIOS,110101,PIZARRONES BLANCOS,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,162.93,
50116769,2024-01-01,2024-01,4,107.22,0.0,0,428.88,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2024-02-01,2024-02,3,102.93,0.0,0,308.79,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2024-03-01,2024-03,1,171.55,0.0,0,171.55,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2024-04-01,2024-04,1,85.78,0.0,0,85.78,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2024-06-01,2024-06,1,68.62,0.0,0,68.62,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2025-04-01,2025-04,1,86.21,0.0,0,86.21,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2025-05-01,2025-05,1,171.55,0.0,0,171.55,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2025-08-01,2025-08,1,102.93,0.0,0,102.93,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2025-09-01,2025-09,1,137.24,0.0,0,137.24,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2025-11-01,2025-11,2,180.17000000000002,0.0,0,360.34000000000003,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2025-12-01,2025-12,2,188.79,0.0,0,377.58,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2026-01-01,2026-01,1,188.79,0.0,0,188.79,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116769,2026-02-01,2026-02,2,188.79,0.0,0,377.58,FOLDER PLASTICO OMX,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,188.79,
50116770,2024-03-01,2024-03,3,77.5,0.0,0,232.5,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2024-04-01,2024-04,2,77.5,0.0,0,155.0,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2024-05-01,2024-05,4,77.5,0.0,0,310.0,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2024-08-01,2024-08,9,72.08,0.2,1,648.72,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,1.0
50116770,2024-09-01,2024-09,1,80.09,0.0,0,80.09,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2024-12-01,2024-12,1,80.09,0.0,0,80.09,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-01-01,2025-01,3,64.96666666666667,0.0,0,194.9,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-05-01,2025-05,1,93.97,0.0,0,93.97,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-06-01,2025-06,1,93.97,0.0,0,93.97,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-07-01,2025-07,4,86.9225,0.0,0,347.69,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-08-01,2025-08,10,66.82,0.0,0,668.1999999999999,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-09-01,2025-09,5,93.97,0.0,0,469.85,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-10-01,2025-10,1,93.97,0.0,0,93.97,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-11-01,2025-11,2,98.28,0.0,0,196.56,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2025-12-01,2025-12,2,102.59,0.0,0,205.18,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2026-01-01,2026-01,3,102.58999999999999,0.0,0,307.77,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2026-02-01,2026-02,1,102.59,0.0,0,102.59,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116770,2026-03-01,2026-03,1,102.59,0.0,0,102.59,ARCHIVERO EXPAND STUK ROSA 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116771,2024-02-01,2024-02,23,25.778695652173916,0.0,0,592.9100000000001,MINI PERFORADORA STUK 9MM,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90804,PERFORADORAS ESPECIALES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116771,2024-03-01,2024-03,6,25.778333333333336,0.0,0,154.67000000000002,MINI PERFORADORA STUK 9MM,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90804,PERFORADORAS ESPECIALES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116771,2024-04-01,2024-04,7,25.78,0.0,0,180.46,MINI PERFORADORA STUK 9MM,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90804,PERFORADORAS ESPECIALES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116771,2024-05-01,2024-05,1,25.78,0.0,0,25.78,MINI PERFORADORA STUK 9MM,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90804,PERFORADORAS ESPECIALES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116771,2024-06-01,2024-06,1,25.78,0.0,0,25.78,MINI PERFORADORA STUK 9MM,9,SUMINISTROS DE OFICINA,908,PERFORADORAS,90804,PERFORADORAS ESPECIALES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116774,2024-01-01,2024-01,1,77.5,0.0,0,77.5,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2024-03-01,2024-03,1,77.5,0.0,0,77.5,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2024-06-01,2024-06,1,77.5,0.0,0,77.5,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2024-08-01,2024-08,3,64.56666666666666,0.4,1,193.7,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,1.0
50116774,2024-10-01,2024-10,2,80.085,0.0,0,160.17,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2024-11-01,2024-11,2,80.09,0.0,0,160.18,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2025-01-01,2025-01,3,102.59,0.0,0,0.0,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2025-02-01,2025-02,3,28.19,0.0,0,84.57000000000001,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2025-04-01,2025-04,2,28.19,0.0,0,56.38,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2025-07-01,2025-07,1,93.97,0.0,0,93.97,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2025-08-01,2025-08,3,90.83666666666666,0.0,0,272.51,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116774,2026-04-01,2026-04,1,102.59,0.0,0,102.59,ARCHIVERO EXPAND STUK AMARI 5D,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116778,2024-01-01,2024-01,2,28.91,0.0,0,57.82,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-02-01,2024-02,1,28.91,0.0,0,28.91,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-03-01,2024-03,2,28.915,0.0,0,57.83,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-04-01,2024-04,3,24.09,0.0,0,72.27,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-05-01,2024-05,1,24.09,0.0,0,24.09,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-06-01,2024-06,2,24.09,0.0,0,48.18,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-11-01,2024-11,3,19.276666666666667,0.0,0,57.83,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116778,2024-12-01,2024-12,1,19.28,0.0,0,19.28,FOLDER STUK GOOD DAISY 3 PZS,3,ARCHIVO Y ACCESORIOS,301,FOLDERS,30103,FOLDERS DE POLIPROPILENO,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116781,2024-01-01,2024-01,3,128.45,0.0,0,385.34999999999997,TABLA SUJETADOCUM C/BLOCK STUK,4,CARPETAS,406,TABLAS SUJETA DOCUMENTOS,40601,TABLAS DE MADERA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116781,2024-04-01,2024-04,1,77.07,0.0,0,77.07,TABLA SUJETADOCUM C/BLOCK STUK,4,CARPETAS,406,TABLAS SUJETA DOCUMENTOS,40601,TABLAS DE MADERA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116781,2024-10-01,2024-10,1,64.22,0.0,0,64.22,TABLA SUJETADOCUM C/BLOCK STUK,4,CARPETAS,406,TABLAS SUJETA DOCUMENTOS,40601,TABLAS DE MADERA,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,,
50116783,2024-01-01,2024-01,1,119.83,0.0,0,119.83,ARCHIVERO EXPAND RSA/VDE STUK,3,ARCHIVO Y ACCESORIOS,304,ARCHIVO,30401,ARCHIVOS EXPANDIBLES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116783,2024-03-01,2024-03,1,119.83,0.0,0,119.83,ARCHIVERO EXPAND RSA/VDE STUK,3,ARCHIVO Y ACCESORIOS,304,ARCHIVO,30401,ARCHIVOS EXPANDIBLES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116783,2024-04-01,2024-04,1,71.9,0.0,0,71.9,ARCHIVERO EXPAND RSA/VDE STUK,3,ARCHIVO Y ACCESORIOS,304,ARCHIVO,30401,ARCHIVOS EXPANDIBLES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116783,2024-05-01,2024-05,1,71.9,0.0,0,71.9,ARCHIVERO EXPAND RSA/VDE STUK,3,ARCHIVO Y ACCESORIOS,304,ARCHIVO,30401,ARCHIVOS EXPANDIBLES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116783,2025-04-01,2025-04,4,44.635,0.0,0,178.54,ARCHIVERO EXPAND RSA/VDE STUK,3,ARCHIVO Y ACCESORIOS,304,ARCHIVO,30401,ARCHIVOS EXPANDIBLES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
50116783,2025-05-01,2025-05,1,93.97,0.0,0,93.97,ARCHIVERO EXPAND RSA/VDE STUK,3,ARCHIVO Y ACCESORIOS,304,ARCHIVO,30401,ARCHIVOS EXPANDIBLES,20533,OFFICE DEPOT ASIA HOLDING,STUK,Marca Propia,102.59,
